short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
ZAND-257,Nd,10.5,1.25,80.57
ZAND-258,Nr,3.96,1.25,9.13
ZAND-259,B,9.93,1.25,87.44
ZAND-260,O,7.61,1.25,50.36
ZAND-261,Nr,14.4,1.25,116.94
ZAND-262,B,12.4,1.25,150.06
ZAND-263,B1,12.1,1.25,72.47
ZAND-264,B1,14.0,1.25,114.93
ZAND-265,fa,11.3,1.05,61.01
ZAND-266,fa,15.9,1.05,179.75
ZAND-267,B,10.2,1.05,132.99
ZAND-268,B,15.6,1.05,100.43
ZAND-269,Or,7.38,0.95,60.13
ZAND-270,C,13.8,0.95,109.25
ZAND-271,B,16.5,0.95,144.26
ZAND-272,Bg,9.62,0.95,93.97
ZAND-273,B1,0.0,0.95,79.75
ZAND-274,fa,8.5,0.95,81.31
ZAND-275,B1,0.0,0.0,97.02
ZAND-276,B1,11.7,0.95,164.31
ZAND-277,B,7.11,1.05,49.81
ZAND-278,Ne,10.2,1.15,109.78
ZAND-279,C,11.1,1.45,277.67
ZAND-280,C,15.7,1.45,220.11
ZAND-281,A,0.0,0.0,46.91
ZAND-282,A,0.0,0.0,49.93
ZAND-283,A,0.0,0.0,58.15
ZAND-284,B,0.0,0.0,55.03
ZAND-285,A,7.6,1.05,35.17
ZAND-286,fa,11.0,0.85,77.59
ZAND-287,B,12.4,0.95,126.81
ZAND-288,B,12.6,0.85,172.57
ZAND-289, ,0.0,0.85,124.67
ZAND-290,B,12.5,0.95,110.01
ZAND-291,A,0.0,0.85,54.37
ZAND-292,pt,11.1,0.95,54.95
ZAND-293,A,0.0,0.0,45.28
ZAND-294,B,15.0,0.85,175.77
ZAND-295,A,0.0,0.0,37.01
ZAND-296,pt,10.0,0.95,133.06
ZAND-297,Ne,11.1,0.95,106.55
ZAND-298,A,12.0,0.95,46.66
ZAND-299,A,0.0,0.0,48.58
ZAND-300,Ne,7.08,0.95,49.19
ZAND-301,A,0.0,0.0,66.24
ZAND-302,Nd,0.0,0.0,19.11
ZAND-303,A1,0.0,0.0,102.86
ZAND-304,A1,0.0,0.85,133.67
ZAND-305,A1,0.0,0.0,83.82
ZAND-306,Nd,10.6,0.85,78.53
ZAND-307,B1,11.9,0.85,97.11
ZAND-308,Nr,0.0,0.95,494.02
ZAND-309,A1,0.0,0.0,92.25
ZAND-310,B,0.0,0.0,73.03
ZAND-311,B1,0.0,0.0,98.91
ZAND-312,pt,0.0,0.0,76.96
ZAND-313,pt,0.0,0.0,107.14
ZAND-314,A,10.1,0.95,105.99
ZAND-315,A,0.0,0.95,104.86
ZAND-316,C,0.0,0.95,174.09
ZAND-317,Ne,0.0,1.05,65.36
ZAND-318,A1,0.0,1.05,65.99
ZAND-319,B,0.0,1.05,173.54
ZAND-320,B,0.0,1.05,154.36
ZAND-321,Ne,0.0,1.05,300.83
ZAND-322,Or,0.0,1.05,196.83
ZAND-323,Ne,0.0,1.05,164.36
ZAND~NO_BUILDING,,,,
