short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
FAVA-207,fa,9999.0,0.95,15641.46
FAVA-208,A1,13.52,1.15,67.82
FAVA-209,A1,0.0,0.0,64.69
FAVA-210,A1,6.55,1.15,60.84
FAVA-211,C,0.0,1.15,3.78
FAVA-212,C,9999.0,0.95,249.88
FAVA-213,A1,0.0,0.0,11.19
FAVA-214,fa,10.3,1.15,150.72
FAVA-215,A1,9999.0,0.0,160.09
FAVA-216,A1,0.0,0.0,54.19
FAVA-217,A1,0.0,0.0,58.33
FAVA-218,C,13.62,0.95,103.62
FAVA-219,A1,0.0,0.95,54.03
FAVA-220,A1,17.66,0.95,56.76
FAVA-221,A1,12.47,1.05,40.68
FAVA-222,A1,13.32,1.05,42.85
FAVA-223,A,13.89,1.05,33.07
FAVA-224,A,0.0,0.0,32.38
FAVA-225,A1,12.3,0.95,41.93
FAVA-226,A1,13.7,0.95,41.29
FAVA-227,Bg,10.98,0.95,177.26
FAVA-228,Bg,0.0,0.0,210.82
FAVA-229,A,10.76,0.95,149.33
FAVA~NO_BUILDING,,,,
