Full_sesti,short_alias
DD2868,BARN-106
DD2869A,BARN-106
DD2870,BARN-104
DD2870A,BARN-105
DD2870B,BARN-104
DD2871,BARN-104
DD2872,
DD2873,
DD2874,BARN-085
DD2875,BARN-085
DD2876,BARN-085
DD2877,BARN-085
DD2878,
DD2878A,BARN-089
DD2880,BARN-101
DD2881,BARN-101
DD2882,BARN-101
DD2883,BARN-101
DD2884,
DD2885,BARN-096
DD2886,BARN-096
DD2887,BARN-100
