short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
SILV-293,A,9999.0,0.85,60.21
SILV-294,A,0.0,0.0,31.29
SILV-295,pt,13.09,0.95,135.83
SILV-296,Or,11.9,0.95,78.4
SILV-297,A,0.0,0.0,20.92
SILV-298,Bg,19.7,0.85,445.9
SILV-299,pt,0.0,0.0,33.13
SILV-300,D,14.04,0.95,67.96
SILV-301,A,0.0,0.0,68.76
SILV-302,A,11.79,0.95,65.32
SILV-303,pt,9999.0,0.85,36579.11
SILV-304,pt,13.06,0.95,144.34
SILV-305,B,13.72,0.95,88.88
SILV-306,C,16.3,0.85,395.71
SILV-307,pt,9999.0,0.95,36537.67
SILV-308,fa,12.06,0.95,211.29
SILV-309,Bg,12.0,0.95,141.31
SILV-310,Bg,18.72,0.85,316.35
SILV-311,A,9999.0,0.85,36273.95
SILV-312,A,9999.0,0.85,36267.35
SILV-313,Bg,14.37,0.85,184.34
SILV-314,Or,9999.0,0.95,36255.89
SILV-315,SU,0.0,0.0,31.43
SILV-316,B,13.28,0.85,102.64
SILV-317,Or,9999.0,0.85,36092.95
SILV-318,Or,9999.0,0.95,9002.46
SILV-319,fa,0.0,0.95,780.91
SILV-320,D,13.9,0.95,97.92
SILV-321,D,14.04,0.95,136.24
SILV-322,pt,15.36,0.95,63.65
SILV-323,Or,9999.0,0.95,35140.63
SILV-324,A,0.0,0.0,36.67
SILV-325,fa,0.0,0.95,0.25
SILV-326,C,14.5,0.95,298.27
SILV-327,C,16.06,0.95,68.73
SILV-328,D,13.0,0.95,228.71
SILV-329,Bg,15.42,0.95,96.77
SILV-330,C,14.0,0.95,268.29
SILV-331,C,13.06,0.95,100.82
SILV-332,pt,13.06,0.95,152.25
SILV-333,Bg,15.53,0.95,100.05
SILV-334,Bg,0.0,0.0,98.48
SILV-335,B,14.53,0.95,117.42
SILV-336,Bg,16.25,0.95,600.94
SILV-337,B,16.74,0.95,87.72
SILV-338,C,11.72,1.05,12.4
SILV-339,C,13.93,1.05,120.05
SILV-340,C,5.2,1.05,16.98
SILV-341,A,0.0,0.0,126.09
SILV-342,A,15.22,1.05,248.26
SILV-343,D,9999.0,0.85,10204.89
SILV-344,B,9999.0,0.85,190.86
SILV-345,B,0.0,0.0,114.66
SILV-346,P,0.0,0.0,121.59
SILV-347,P,0.0,0.0,113.06
SILV-348,pt,0.0,0.0,85.5
SILV-349,pt,13.3,0.95,89.82
SILV-350,pt,0.0,0.0,77.79
SILV-351,pt,0.0,0.0,95.69
SILV-352,Bg,12.85,0.95,69.27
SILV-353,Bg,0.0,0.0,70.71
SILV-354,Bg,0.0,0.0,62.87
SILV-355,Bg,0.0,0.0,62.88
SILV-356,D,13.94,1.35,274.52
SILV~NO_BUILDING,,,,
