short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
BRAG-313,B,8.4,1.05,141.31
BRAG-314,Nr,10.45,0.95,81.42
BRAG-315,Nr,14.28,1.05,71.49
BRAG-316,A,13.0,0.95,58.18
BRAG-317,Bg,0.0,0.0,71.55
BRAG-318,Bg,0.0,0.0,76.83
BRAG-319,B,13.07,0.95,62.19
BRAG-320,B,0.0,0.0,54.51
BRAG-321,Bg,0.0,0.0,43.34
BRAG-322,Bg,10.13,1.05,65.59
BRAG-323,Nr,7.5,1.05,50.55
BRAG-324,Nr,4.0,1.05,24.76
BRAG-325,Bg,0.0,0.0,46.28
BRAG-326,Bg,11.0,1.05,52.14
BRAG-327,Bg,0.0,0.0,53.7
BRAG-328,B1,11.55,0.95,76.87
BRAG-329,Nr,9.15,1.05,30.03
BRAG-330,B,4.93,1.05,44.91
BRAG-331,B1,10.5,0.95,84.87
BRAG-332,B,8.9,1.05,45.2
BRAG-333,B,6.85,1.05,35.09
BRAG-334,B1,0.0,0.0,69.99
BRAG-335,C,9999.0,0.95,746.09
BRAG-336,B,7.46,1.25,146.53
BRAG-337,B,9999.0,1.05,783.13
BRAG-338,B,6.09,1.25,92.22
BRAG-339, ,0.0,1.05,0.46
BRAG-340,A,8.0,1.25,77.11
BRAG-341,A,9999.0,1.05,108.53
BRAG-342,B,8.94,1.05,72.41
BRAG-343,B,10.4,1.05,93.29
BRAG-344,B,14.06,1.15,137.7
BRAG-345,Ne,12.7,1.05,244.26
BRAG-346,Ne,10.62,1.05,111.94
BRAG-347,B,11.1,1.15,91.66
BRAG-348,A1,7.9,1.05,46.42
BRAG-349,A1,0.0,0.0,43.02
BRAG-350,fa,0.0,0.0,35.17
BRAG-351,fa,0.0,0.0,35.69
BRAG-352,A,7.46,1.05,23.79
BRAG-353,Nr,15.23,1.05,134.47
BRAG-354,A1,12.26,0.95,223.38
BRAG-355,A1,0.0,0.0,59.23
BRAG-356,A1,9.34,1.05,55.95
BRAG-357,D,14.3,1.05,336.87
BRAG-358,pt,8.61,1.05,112.54
BRAG-359,fa,14.75,1.05,193.01
BRAG-360,,0.0,1.1,6.96
