short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
CARM-284,B1,0.0,0.0,49.5
CARM-285,A,13.37,1.15,105.26
CARM-286,B,4.51,1.15,27.28
CARM-287,B,10.31,1.15,70.16
CARM-288,B,0.0,0.0,67.09
CARM-289,B,14.61,1.15,72.53
CARM-290,B,12.75,1.15,62.22
CARM-291,Kt,14.85,1.15,50.08
CARM-292,Kt,4.38,1.15,81.66
CARM-293,B,11.37,1.15,71.47
CARM-294,B,11.5,1.15,56.67
CARM-295,A,10.25,1.15,44.67
CARM-296,B,15.05,1.15,73.89
CARM-297,B,15.21,1.15,85.8
CARM-298,pt,11.3,1.15,203.43
CARM-299,pt,11.0,1.15,83.51
CARM-300,A,12.05,1.15,27.98
CARM-301,fa,11.11,1.15,110.38
CARM-302,C,11.61,1.15,160.37
CARM-303,A,0.0,1.15,95.29
CARM-304,Ne,14.29,1.15,34.07
CARM-305,Ne,9.22,1.15,34.4
CARM-306,A1,11.0,1.15,150.28
CARM-307,Kna,0.0,1.15,109.94
CARM-308,A,10.42,1.15,146.3
CARM-309,C,11.79,1.15,58.53
CARM-310,C,0.0,0.0,117.48
CARM-311,A,0.0,0.0,0.0
CARM-312,A,0.0,0.0,0.0
CARM-313,Bg,0.0,0.0,58.19
CARM-314,Bg,0.0,0.0,65.13
CARM-315,SU,13.6,1.15,50.85
CARM-316,Bg,10.33,1.15,238.32
CARM-317,pt,4.78,1.15,64.57
CARM-318,Nr,14.0,1.15,233.97
CARM-319,pt,11.0,1.15,70.35
CARM-320,pt,9.57,1.15,82.73
CARM-321,B1,0.0,1.15,39.8
CARM-322,A,7.43,1.15,35.4
CARM-323,A,10.25,1.05,71.13
CARM-324,B,15.96,1.05,195.68
CARM-325,D,11.45,0.95,115.13
CARM-326,Nd,10.0,0.95,31.16
CARM-327,pt,11.13,0.85,174.89
CARM-328,pt,5.2,1.15,116.37
CARM-329,pt,14.3,1.15,320.07
CARM-330,fa,11.64,1.25,145.16
CARM-331,fa,9.78,1.25,123.43
CARM-332,Nr,6.72,1.25,112.05
CARM-333,B,0.0,0.0,50.49
CARM-334,B,0.0,0.85,336.03
CARM-335,Ne,13.75,0.85,252.82
CARM-336,Knt,5.6,0.85,101.36
CARM-337,Nr,11.43,0.85,183.96
CARM-338, ,8.08,1.05,328.38
CARM-339,Nd,5.07,1.05,23.44
CARM-340,pt,9.48,1.25,100.31
CARM-341,A1,8.28,0.95,117.31
CARM-342,C,0.0,0.0,231.26
CARM-343,C,7.63,0.85,61.15
CARM-344,fa,0.0,0.0,202.89
CARM-345,fa,13.43,0.85,189.63
CARM-346,A,10.13,0.95,61.22
CARM-347,Bg,13.67,0.95,344.15
CARM-348,B,11.42,0.95,197.64
CARM-349,SU,11.16,1.15,133.1
CARM-350,Ne,11.36,1.25,135.35
CARM-351,Ne,10.64,1.25,188.78
CARM-352,Or,17.05,0.85,135.69
CARM-353,Or,13.78,0.85,186.82
CARM-354,Bg,14.31,1.25,157.39
CARM-355,A,6.5,0.85,37.92
CARM-356,C,9.8,0.85,60.19
CARM-357,C,10.24,0.85,46.34
CARM-358,A,7.23,1.95,33.12
CARM-359,B,11.94,0.85,71.86
CARM-360,fa,11.21,0.85,224.62
CARM-361,B,10.0,0.85,65.14
CARM-362,B,0.0,0.0,61.47
CARM-363,B,17.42,0.85,177.65
CARM-364,C,0.0,0.0,33.4
CARM-365,fa,11.92,0.85,278.69
CARM-366,fa,0.0,0.0,39.48
CARM-367,fa,5.05,0.85,119.25
CARM-368,C,0.0,0.85,641.34
CARM-369,C,14.3,0.95,164.97
CARM-370,C,5.04,0.9,55.91
CARM-371,C,10.5,0.95,26.95
CARM-372,C,10.55,0.95,98.04
CARM-373,C,10.55,0.95,189.05
CARM-374,D,9.24,0.95,210.2
CARM-375,B,0.0,0.95,348.56
CARM-376,C,9.95,1.05,117.67
CARM-377,C,14.0,0.95,41.15
CARM-378,C,16.17,0.95,349.93
CARM-379,pt,12.0,0.95,123.59
CARM-380,A,0.0,0.0,43.59
CARM-381,B,6.9,0.95,56.66
CARM-382,A,10.0,0.95,42.37
CARM-383,A1,9.94,0.95,39.43
CARM-384,A1,9.71,0.95,37.39
CARM-385,B,8.66,0.95,39.81
CARM-386,A,8.08,0.95,31.93
CARM-387,A,11.35,0.93,27.56
CARM-388,A,0.0,0.0,33.52
CARM-389,A,11.35,0.95,50.21
CARM-390,A,10.03,0.95,36.39
CARM-391,A,9.05,0.95,48.26
CARM-392,B,12.0,0.95,78.97
CARM-393,fa,9.98,0.95,58.95
CARM-394,fa,12.0,0.95,103.01
CARM-395,C,11.44,0.95,214.66
CARM-396,pt,13.47,0.95,153.56
CARM-397,C,10.3,0.95,39.94
CARM-398,C,4.56,0.95,3.07
CARM-399,C,7.5,0.95,157.15
CARM-400,A,9.63,0.95,63.23
CARM-401,A1,8.78,0.95,33.09
CARM-402,A,0.0,0.0,30.57
CARM-403,A1,12.3,0.95,47.0
CARM-404,Ne,10.12,0.95,44.18
CARM-405,Ne,6.92,0.95,30.77
CARM-406,A,4.25,0.95,18.51
CARM-407,A,6.35,0.85,26.81
CARM-408,A,0.0,0.0,27.22
CARM-409,A,11.07,0.85,32.41
CARM-410,Bg,11.12,0.75,86.37
CARM-411,fa,10.23,0.75,106.43
CARM-412,fa,0.0,0.0,25.1
CARM-413,A,7.41,0.75,58.98
CARM-414,C,0.0,0.0,141.83
CARM-415,C,0.0,0.0,142.45
CARM-416,C,0.0,0.0,82.28
CARM-417,Bg,0.0,0.0,121.05
