Full_sesti,short_alias
CS5980,MARI-007
CS5981,MARI-010
CS5981A,MARI-010
CS5982,MARI-011
CS5983,MARI-011
CS5984,MARI-010
CS5985,MARI-010
CS5986,MARI-007
CS5987,MARI-007
CS5987A,MARI-007
CS5988,MARI-007
CS5988A,MARI-007
CS5989,MARI-008
CS5990,MARI-060
CS5991,MARI-060
CS5991A,MARI-060
CS5991B,MARI-060
CS5992,MARI-059
CS5993,MARI-059
CS5994,MARI-059
CS5994A,MARI-059
CS5995,MARI-061
CS5996,MARI-061
CS5996A,MARI-061
CS5997,MARI-063
CS5997B,MARI-063
CS5998,MARI-064
CS5999,MARI-064
CS6000,MARI-064
CS6001,MARI-064
CS6002,MARI-064
CS6003,MARI-064
CS6004,MARI-066
CS6005,MARI-066
CS6006A,MARI-066
CS6007,MARI-067
CS6010,MARI-067
CS6011,MARI-067
CS6012,MARI-067
CS6013,MARI-067
CS6014,MARI-006
CS6014A,
CS6014B,MARI-005
CS6014C,MARI-005
CS6015,MARI-006
CS6016,MARI-006
CS6017,MARI-006
CS6018,MARI-006
CS6019,MARI-058
CS6020,MARI-058
CS6021,MARI-058
CS6022,MARI-058
CS6023A,MARI-057
CS6024,MARI-057
CS6024A,MARI-057
CS6025,MARI-057
CS6026,MARI-057
CS6027,MARI-056
CS6028A,MARI-056
CS6029,MARI-056
CS6030,MARI-056
CS6031,MARI-005
CS6031A,MARI-005
CS6032,MARI-067
CS6033,MARI-067
CS6034,MARI-065
CS6035,MARI-065
CS6035A,MARI-065
CS6036,MARI-068
CS6037,MARI-068
CS6038,MARI-068
CS6039,MARI-004
CS6040,MARI-004
CS6041,MARI-055
CS6042,MARI-055
CS6042A,MARI-055
CS6043,MARI-055
CS6044,MARI-055
CS6044A,MARI-055
CS6045,MARI-055
CS6046,MARI-004
CS6047,MARI-004
CS6048,MARI-003
CS6049,
CS6049A,
CS6050,MARI-069
CS6051,
CS6052,MARI-054
CS6052A,MARI-054
CS6052B,MARI-053
CS6053,MARI-053
CS6054,MARI-053
CS6055,MARI-070
CS6056,MARI-070
CS6057,MARI-070
CS6058,MARI-070
CS6059,MARI-050
CS6060,MARI-050
CS6061,MARI-049
CS6062,MARI-049
CS6063,MARI-051
CS6064,MARI-051
CS6065,MARI-051
CS6066,MARI-052
CS6066A,MARI-052
CS6067,MARI-052
CS6067A,MARI-052
CS6068,MARI-052
CS6069,MARI-052
CS6070,MARI-052
CS6071,MARI-052
CS6072,MARI-049
CS6073,MARI-048
CS6074,MARI-048
CS6075,MARI-047
CS6076,MARI-047
CS6077A,MARI-046
CS6078,MARI-046
CS6079,MARI-038
CS6080,MARI-038
CS6081,MARI-038
CS6082,MARI-038
CS6082A,MARI-038
CS6083,MARI-038
CS6084,MARI-037
CS6085,MARI-037
CS6086,MARI-037
CS6087,MARI-037
CS6088,MARI-037
CS6089,MARI-037
CS6090,MARI-037
CS6091,MARI-037
CS6092,MARI-037
CS6093,MARI-037
CS6094,MARI-037
CS6095,MARI-037
CS6096,MARI-036
CS6097,MARI-036
CS6098,MARI-036
CS6099,MARI-035
CS6100,MARI-035
CS6101,MARI-035
CS6102,MARI-034
CS6102A,MARI-034
CS6103,MARI-034
CS6104,MARI-042
CS6105,MARI-042
CS6106,MARI-043
CS6107,MARI-043
