Full_sesti,short_alias
CN1895,LEON-484
CN1896,LEON-508
CN1897,LEON-484
CN1898,LEON-483
CN1899,LEON-483
CN1900,LEON-482
CN1902,LEON-482
CN1902A,LEON-482
CN1903,LEON-555
CN1904,LEON-555
CN1905,LEON-555
CN1906,LEON-555
CN1907,LEON-555
CN1908,LEON-555
CN1908A,LEON-555
CN1915,LEON-508
CN1916,LEON-508
CN1917,LEON-508
CN1917A,LEON-508
CN1918,LEON-508
CN1919A,LEON-508
CN1920,LEON-507
CN1921,LEON-507
CN1922,LEON-507
CN1923,LEON-507
CN1924,LEON-506
CN1925,LEON-505
CN1926,LEON-505
CN1927,LEON-504
CN1927A,LEON-504
CN1928,LEON-504
CN1929,LEON-536
CN1930,LEON-537
CN1931,LEON-537
CN1932,LEON-552
CN1933,LEON-552
CN1933A,LEON-552
CN1934,LEON-552
CN1935,LEON-554
CN1936,LEON-531
CN1936A,LEON-530
CN1936B,LEON-531
CN1936C,LEON-531
CN1937,LEON-529
CN1938,
CN1939,LEON-524
CN1940,LEON-524
CN1941,LEON-524
CN1942,LEON-524
CN1943,LEON-524
CN1944,LEON-524
CN1944A,LEON-524
CN1945,LEON-524
CN1945A,LEON-524
CN1946,LEON-524
CN1946A,LEON-524
CN1947,LEON-524
CN1948,LEON-524
CN1949,LEON-524
CN1950,LEON-535
CN1951,LEON-535
CN1952,LEON-535
CN1953,LEON-528
CN1954,LEON-528
CN1954A,LEON-528
CN1954B,LEON-528
CN1955,LEON-527
CN1956,LEON-527
CN1957,LEON-527
CN1958,LEON-527
CN1959,LEON-527
CN1960,LEON-527
CN1961,LEON-526
CN1962,LEON-526
CN1963,LEON-526
CN1964,LEON-525
CN1965,LEON-525
CN1965B,LEON-522
CN1965C,LEON-521
CN1966,LEON-523
CN1967,LEON-523
CN1968,LEON-523
CN1969,LEON-515
CN1970,LEON-515
CN1971,LEON-515
CN1972,LEON-509
CN1973,LEON-509
CN1974,LEON-509
CN1975,LEON-509
CN1975A,LEON-509
CN1975B,LEON-509
CN1976,LEON-510
CN1977,LEON-514
CN1978,LEON-514
CN1979,LEON-513
CN1980,LEON-513
CN1981,LEON-513
CN1981A,LEON-513
CN1982,LEON-515
CN1983,LEON-516
CN1984,LEON-516
CN1986,LEON-516
CN1987,LEON-516
CN1988,LEON-516
CN1989,LEON-516
CN1990,LEON-516
CN1992,LEON-516
CN1993,LEON-516
CN1994,
CN1995,
CN1995A,
CN1996,LEON-517
CN1997,LEON-517
CN1998,LEON-517
CN1999,LEON-517
CN2690,LEON-547
CN2690A,LEON-547
CN2691,LEON-547
CN2692,LEON-547
CN2692A,LEON-547
CN2693,LEON-547
CN2694,LEON-547
CN2694A,LEON-547
CN2695,LEON-547
CN2696,LEON-547
CN2697,LEON-547
CN2698,LEON-547
CN2699,LEON-548
CN2700,LEON-548
CN2701,LEON-548
CN2702,LEON-549
CN2703,LEON-549
CN2974C,LEON-003
CN2974D,LEON-625
CN2975,LEON-004
CN2976,LEON-626
CN2976A,LEON-626
CN2976B,LEON-626
CN2976C,LEON-626
CN2977,LEON-627
CN2977A,LEON-627
CN2977B,LEON-627
CN2977C,LEON-627
CN2977D,LEON-627
CN2977E,LEON-627
CN2977F,LEON-627
CN2977G,LEON-627
CN2978,LEON-630
CN2978A,LEON-630
CN2978B,LEON-630
CN2978C,
CN2978E,LEON-609
CN2978G,LEON-628
CN2978H,LEON-628
CN2978L,LEON-628
CN2978M,LEON-628
CN2979,LEON-632
CN2979A,LEON-632
CN2979B,LEON-632
CN2979C,LEON-632
CN2979D,LEON-632
CN2980,LEON-633
CN2980A,LEON-633
CN2980B,LEON-633
CN2980C,LEON-633
CN2980D,LEON-633
