Full_sesti,short_alias
CN3077,GIRO-080
CN3078,GIRO-080
CN3079,GIRO-081
CN3079A,GIRO-081
CN3079B,GIRO-081
CN3080,GIRO-073
CN3081,GIRO-072
CN3082,GIRO-072
CN3083,GIRO-072
CN3083A,GIRO-073
CN3084,GIRO-080
CN3084A,GIRO-080
CN3085,GIRO-080
CN3086,GIRO-093
CN3086A,GIRO-092
CN3086B,GIRO-093
CN3087A,GIRO-094
CN3087B,
CN3087C,GIRO-119
CN3088,GIRO-094
CN3088A,GIRO-094
CN3089,GIRO-078
CN3090,GIRO-078
CN3091,GIRO-078
CN3092,GIRO-077
CN3093,GIRO-077
CN3094,GIRO-076
CN3095,GIRO-076
CN3096,GIRO-074
CN3097,GIRO-074
CN3097A,GIRO-074
CN3098,GIRO-075
CN3099,GIRO-075
CN3100,GIRO-116
CN3100A,GIRO-116
CN3101,GIRO-116
CN3101A,GIRO-116
CN3101B,
CN3102,GIRO-099
CN3102A,GIRO-099
CN3102C,GIRO-099
CN3102D,GIRO-099
CN3103,GIRO-100
CN3104,GIRO-100
CN3104A,GIRO-101
CN3105,GIRO-101
CN3105B,GIRO-101
CN3106,GIRO-102
CN3107,GIRO-102
CN3107A,GIRO-102
CN3108,GIRO-117
CN3109,GIRO-117
CN3110,GIRO-108
CN3110A,GIRO-108
CN3110B,GIRO-108
CN3111,GIRO-107
CN3112,GIRO-106
CN3113,GIRO-106
CN3114,GIRO-105
CN3115,GIRO-105
CN3116,GIRO-105
CN3117,GIRO-104
CN3118,GIRO-104
CN3120,GIRO-103
CN3121,GIRO-103
CN3121A,GIRO-103
CN3122,GIRO-103
CN3123,GIRO-103
CN3123A,GIRO-104
CN3124,
CN3124A,GIRO-114
CN3125,GIRO-105
CN3125A,GIRO-105
CN3125B,GIRO-105
CN3126,GIRO-114
CN3127,GIRO-113
CN3128,GIRO-107
CN3129,GIRO-113
CN3130,GIRO-112
CN3131,GIRO-112
CN3132,GIRO-107
CN3133,GIRO-111
CN3134,GIRO-111
CN3135,GIRO-108
CN3135A,GIRO-109
CN3135B,GIRO-111
CN3136,GIRO-110
CN3136A,GIRO-109
CN3137,GIRO-110
