Full_sesti,short_alias
CN2814A,ORME-028
CN2815,ORME-027
CN2815A,ORME-027
CN2816,ORME-026
CN2817,ORME-070
CN2818,ORME-070
CN2818A,ORME-070
CN2819,ORME-023
CN2819A,ORME-023
CN2819B,
CN2819C,ORME-023
CN2820,ORME-022
CN2821,ORME-019
CN2822,ORME-018
CN2823,ORME-018
CN2824,ORME-017
CN2825,ORME-017
CN2826,ORME-016
CN2827,ORME-016
CN2828,ORME-016
CN2829,ORME-016
CN2830,ORME-016
CN2831,ORME-015
CN2832,ORME-014
CN2832A,ORME-013
CN2833,ORME-013
CN2833A,ORME-013
CN2834,ORME-013
CN2835,ORME-011
CN2836,ORME-011
CN2837,ORME-011
CN2838,ORME-011
CN2839,ORME-011
CN2840,ORME-011
CN2841,ORME-011
CN2842,ORME-010
CN2843,ORME-010
CN2844,ORME-010
CN2845,ORME-008
CN2847,ORME-008
CN2847A,ORME-009
CN2848,ORME-081
CN2849,ORME-081
CN2850,ORME-080
CN2850A,ORME-081
CN2851,ORME-080
CN2852,ORME-079
CN2853,ORME-079
CN2854,ORME-079
CN2855,ORME-078
CN2856A,ORME-077
CN2857,
CN2858,ORME-075
CN2858A,ORME-076
CN2859,ORME-076
CN2859A,ORME-076
CN2860,ORME-077
CN2861,ORME-001
CN2862,ORME-001
CN2862A,ORME-001
CN2863,ORME-002
CN2863A,ORME-002
CN2863B,ORME-002
CN2864,ORME-002
CN2865,ORME-003
CN2866,ORME-004
CN2867,ORME-005
CN2868,ORME-005
CN2869,ORME-006
CN2870,ORME-006
CN2870A,ORME-006
CN2871,ORME-007
CN2872,ORME-007
CN2873A,ORME-008
