Full_sesti,short_alias
CS1811,ANA-640
CS1812,ANA-639
CS1813,ANA-639
CS1813A,ANA-639
CS1814,ANA-639
CS1814A,ANA-639
CS1815,ANA-639
CS1816,ANA-637
CS1817,ANA-637
CS1818,ANA-637
CS1819,ANA-636
CS1820,ANA-636
CS1821,ANA-635
CS1822,
CS1823,ANA-618
CS1824,ANA-618
CS1825,ANA-620
CS1826,ANA-620
CS1827,ANA-621
CS1828,ANA-621
CS1829,ANA-622
CS1830,ANA-623
CS1831,ANA-673
CS1832,ANA-673
CS1833,ANA-623
CS1834,ANA-673
CS1835,ANA-672
CS1836,ANA-624
CS1837,ANA-672
CS1839,ANA-625
CS1840,ANA-625
CS1841,ANA-671
CS1842,
CS1843,ANA-666
CS1844,ANA-666
CS1845,ANA-667
CS1846,ANA-667
CS1847,ANA-670
CS1850,ANA-668
CS1851,ANA-669
CS1852,ANA-669
CS1853,ANA-669
CS1854,ANA-669
CS1855,ANA-674
CS1856,ANA-674
CS1857,ANA-674
CS1857A,ANA-665
CS1858,ANA-665
CS1859,ANA-665
CS1860,ANA-628
CS1861,ANA-628
CS1862,ANA-627
CS1863,ANA-621
CS1864,ANA-620
CS1865,ANA-620
CS1866,ANA-620
CS1866A,ANA-627
CS1867,ANA-629
CS1868,ANA-631
CS1869,ANA-631
CS1870,ANA-664
CS1871,ANA-664
CS1872,ANA-664
CS1874,ANA-664
CS1875,ANA-663
CS1876,ANA-656
CS1877A,ANA-656
CS1877B,ANA-656
CS1878,ANA-656
CS1878A,ANA-656
CS1879,ANA-655
CS1880,ANA-655
CS1881,ANA-655
CS1881A,ANA-655
CS1882,ANA-632
CS1882A,ANA-632
CS1883,ANA-632
CS1884,ANA-633
CS1885,ANA-633
CS1886,ANA-634
CS1887,ANA-634
CS1887A,ANA-636
CS1888,ANA-636
CS1889,ANA-636
CS1890,ANA-636
CS1891,ANA-654
CS1891A,ANA-654
CS1892,
CS1892A,ANA-653
CS1893,ANA-653
CS1894,ANA-653
CS1895,ANA-653
CS1898,ANA-652
CS1899,ANA-652
CS1900,ANA-652
CS1903,ANA-649
CS1904,
CS1905,
CS1906,ANA-646
CS1907,ANA-647
CS1908,ANA-648
CS1909,ANA-648
CS1910,ANA-658
CS1913,ANA-657
CS1914,ANA-657
CS1914A,ANA-657
CS1915,ANA-657
CS1916,ANA-658
CS1917,ANA-658
CS1917A,ANA-658
CS1918,ANA-648
CS1919,ANA-648
CS1920,ANA-647
CS1921,
CS1922,ANA-659
CS1922A,ANA-660
CS1922B,
CS1922C,
CS1923,ANA-661
CS1923A,ANA-661
CS1924,ANA-661
CS1925,ANA-661
CS1925A,ANA-661
CS1926,
CS1927,ANA-295
CS1928,ANA-278
CS1929,ANA-281
CS1929A,ANA-281
CS1930,ANA-281
CS1931,ANA-281
CS1932,ANA-292
