short_alias,TP_CLS_ED,Qu_Gronda,Qu_Terra,Superficie
APOS-233,Ne,14.69,1.15,107.14
APOS-234,C,14.72,1.15,126.21
APOS-235,C,18.07,1.15,397.0
APOS-236,Ne,12.84,1.15,189.94
APOS-237,fa,12.15,1.15,217.95
APOS-238,SU,6.2,0.95,12.07
APOS-239,B,13.55,0.95,101.82
APOS-240,SU,0.0,0.95,32.38
APOS-241,C,14.69,0.95,134.14
APOS-242,C,14.94,0.95,227.29
APOS-243,SU,0.0,0.95,1126.64
APOS-244,B,11.41,0.95,34.54
APOS-245,B,10.17,0.95,103.9
APOS-246,B,14.86,0.95,74.48
APOS-247,B,11.09,0.95,90.65
APOS-248,B,0.0,0.0,80.37
APOS-249,Nd,14.36,0.95,529.09
APOS-250,A,3.86,0.95,9.05
APOS-251,Or,0.0,0.95,102.25
APOS-252,Or,0.0,0.95,168.22
APOS-253,Or,21.35,0.95,845.59
APOS-254,Or,13.27,1.05,28.76
APOS-255, ,13.62,0.95,166.08
APOS-256,Or,0.0,0.0,113.38
APOS-257, ,9.8,0.95,84.48
APOS-258,pt,19.58,0.95,512.51
APOS-259,Or,15.71,1.05,75.01
APOS-260,Or,4.86,1.05,24.57
APOS-261,Or,13.05,1.05,120.07
APOS-262,Or,14.5,1.05,42.53
APOS-263,Or,8.33,1.05,33.74
APOS-264,C,0.0,0.95,595.36
APOS-265,Or,4.95,1.05,14.04
APOS-266,Or,6.62,1.05,59.76
APOS-267,Nd,0.0,1.15,42.78
APOS-268, ,0.0,1.05,3.97
APOS-269,Bg,17.57,1.15,482.86
APOS-270,Or,17.53,1.15,62.32
APOS-271,Or,16.21,1.15,288.74
APOS-272,Or,8.83,1.15,44.02
APOS-273,Or,17.38,1.15,1191.86
APOS-274,Or,14.41,1.15,110.73
APOS-275,Bg,13.23,0.95,442.35
APOS-276,Or,14.92,0.95,176.21
APOS-277,Or,14.22,0.95,48.26
APOS-278,Or,15.65,0.95,121.68
APOS-279,O,4.46,0.95,68.07
APOS-280,B1,14.08,0.85,212.25
APOS-281,pt,10.9,0.85,54.01
APOS-282,pt,9.68,0.85,112.98
APOS-283,Ne,11.98,0.85,61.35
APOS-284,Ne,12.56,0.85,133.95
APOS-285,Or,10.37,0.85,260.35
APOS-286,Or,12.7,0.85,119.57
APOS-287,A,12.91,1.15,66.82
APOS-288,A,12.52,1.15,48.09
APOS-289,B,13.63,1.15,96.18
APOS-290,B,0.0,0.0,139.83
APOS-291,B,7.48,1.15,70.43
APOS-292,B,10.4,1.15,83.07
APOS-293,A,14.3,1.25,107.78
APOS-294,B,8.6,1.25,38.17
APOS-295,B,15.61,1.25,78.03
APOS-296,Nr,4.7,1.25,36.35
APOS-297,pt,10.15,1.25,68.29
APOS-298,Nr,8.05,1.25,192.74
APOS-299,pt,11.5,1.38,38.99
APOS-300,fa,0.0,0.0,105.62
APOS-301,pt,15.13,1.05,195.22
APOS-302,C,9999.0,0.95,486.69
APOS-303,C,9999.0,0.95,510.77
APOS-304,Or,11.8,1.05,176.38
APOS-305,C,11.96,1.35,108.92
APOS-306,C,9999.0,1.35,23370.52
APOS-307,A1,8.77,1.35,109.19
APOS-308,fa,15.63,1.25,198.98
APOS-309,B,9999.0,1.05,2279.04
APOS-310,B,9999.0,1.05,23641.32
APOS-311,Or,12.74,1.05,172.99
